qid,qtitle,qtags,assistid,pvnum,visitduration,logdate,loghour
0000016B027F3232000002C26375706F795F72656C656173655155455354,關於降維的疑問,"['ml100', '第一屆', '降維', 'ml100-d61']",ai_tw,1,109,2019-07-16,16
0000016B043972E0000002D26375706F795F72656C656173655155455354,"Day 36 HW, F1 & F2 Score","['ml100-2', 'ml100-2-d36']",ai_tw,2,39,2019-07-16,16
0000016B061D4179000002D66375706F795F72656C656173655155455354,day-30,"['ml100-2', 'ml100-2-d30']",ai_tw,1,81,2019-07-16,16
0000016B07762903000002DF6375706F795F72656C656173655155455354,關於  羅吉斯回歸的問題,['ml100-2'],ai_tw,1,42,2019-07-16,16
0000016B09383AF60000000D6375706F795F72656C656173655155455354,value_counts().sort_index().cumsum(),"['ml100-2', 'ml100-2-d06', 'value_counts()', 'sort_index()', 'cumsum()']",ai_tw,1,124,2019-07-16,16
0000016B09A2C30C0000000F6375706F795F72656C656173655155455354,Day 42,"['ml100-2', 'ml100-2-d42']",ai_tw,1,563,2019-07-16,16
0000016B13B43403000000276375706F795F72656C656173655155455354,Day 43,"['ml100-2', 'ml100-2-d43']",ai_tw,1,13,2019-07-16,16
0000016B16C19AB40000002B6375706F795F72656C656173655155455354,Day43 答案 63.2% 請問是怎麼算出來的?,"['day43', 'ml100-2', 'ml100-2-d43']",ai_tw,1,0,2019-07-16,16
0000016B56C8A9ED000001036375706F795F72656C656173655155455354,day-42,"['ml100-2', 'ml100-2-d42']",ai_tw,1,1249,2019-07-16,16
0000016B694BADD3000001686375706F795F72656C656173655155455354,關於MAE和ＭSE?,"['ml100-2', 'ml100-2-d36', 'day 36']",ai_tw,1,57,2019-07-16,16
0000016B92F2035A000000A46375706F795F72656C656173655155455354,"Day17HW  pd.concat([df_train,df_test])","['ml100-2', 'ml100-2-d17']",ai_tw,1,37,2019-07-16,16
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,2,407,2019-07-16,16
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,46,2019-07-16,16
0000016BBFEF73FF0000000B6375706F795F72656C656173655155455354,安裝後執行import時無法找到cudart64_90.dll,"['ml100-2-d66', 'ml100-2']",ai_tw,1,669,2019-07-16,16
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,16,2019-07-16,16
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,1,245,2019-07-16,16
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,1,14,2019-07-16,16
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,102,2019-07-16,16
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,1,1440,2019-07-16,16
0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,D73投影片的幾個問題,"['ml100-2', 'ml100-2-d73']",ai_tw,1,27,2019-07-16,16
0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,day-69,"['ml100-2', 'ml100-2-d69']",ai_tw,1,5,2019-07-16,16
0000016BE1B35860000000B66375706F795F72656C656173655155455354,Day075的sigmoid微分?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,20,2019-07-16,16
0000016BE53DC2D9000000BE6375706F795F72656C656173655155455354,Day075，PDF 第 13 頁和範例 python 檔不太了解,"['ml100-2', 'ml100-2-d75']",ai_tw,1,7,2019-07-16,16
0000016BE6E6E56B000000C96375706F795F72656C656173655155455354,DAY70,"['ml100-2', 'ml100-2-d70', ' normalize']",ai_tw,1,3,2019-07-16,16
0000016BE8719CDE000000D06375706F795F72656C656173655155455354,D75 第九頁圖示,['ml100-2'],ai_tw,1,46,2019-07-16,16
0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,Day 75的題意與提示?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,8,2019-07-16,16
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,749,2019-07-16,16
0000016BF324B26B000001176375706F795F72656C656173655155455354,參考資料連結無法開啟,[],ai_tw,1,3,2019-07-16,16
0000016BF3AEDB09000001186375706F795F72656C656173655155455354,python資料格式處理,[],ai_tw,1,18,2019-07-16,16
0000016BF57212190000011C6375706F795F72656C656173655155455354,Day069的範例教材有誤,[],ai_tw,1,5,2019-07-16,16
0000016A3EA9C962000004156375706F795F72656C656173655155455354,DAY6 outlier 判斷,"['ml100-2', '教材內容', 'ml100-2-d06']",ai_tw,1,1677,2019-07-16,17
0000016A4AEF0FDC000000526375706F795F72656C656173655155455354,Day_006_outliers_detection,"['ml100-2', 'detection', 'ml100-2-d06']",ai_tw,1,13,2019-07-16,17
0000016A4B0E2408000000586375706F795F72656C656173655155455354,Day 5 提取column或row,"['ml100-2', 'column', 'row', 'ml100-2-d05']",ai_tw,1,9,2019-07-16,17
0000016A4B47FD3A000000616375706F795F72656C656173655155455354,D6 篩選數值型欄位,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,15,2019-07-16,17
0000016A4BF4D38D0000006C6375706F795F72656C656173655155455354,D3-2最後函式回傳值和印出圖片問題,"['ml100-2', 'list of array', 'ml100-2-d03']",ai_tw,1,11,2019-07-16,17
0000016A4C75C0E80000006F6375706F795F72656C656173655155455354,Day_008_dataFrame_operation 出,"['ml100-2', 'dataframe', 'operation', 'ml100-2-d08']",ai_tw,1,12,2019-07-16,17
0000016A4CEF13F50000007A6375706F795F72656C656173655155455354,HW3-2  如何檢查url是否有效?,"['ml100-2', 'column', 'row', 'ml100-2-d03']",ai_tw,1,8,2019-07-16,17
0000016A4D49284F000000856375706F795F72656C656173655155455354,Jupyter 裡的Python3 變成Python2,"['ml100-2', 'jupyter', 'python', '安裝']",ai_tw,1,11,2019-07-16,17
0000016A4D56C89C000000896375706F795F72656C656173655155455354,D7程式碼詢問,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,11,2019-07-16,17
0000016A4D7D28C7000000916375706F795F72656C656173655155455354,Day003  顯示圖片報錯  TypeError: Image data cannot be converted to float,"['ml100-2', '語法', 'ml100-2-d08']",ai_tw,1,8,2019-07-16,17
0000016A4DF49FC20000009D6375706F795F72656C656173655155455354,Kmeans問題詢問,"['ml100', 'kmeans', 'ml100-d55']",ai_tw,1,13,2019-07-16,17
0000016A4EBAD910000000046375706F795F72656C656173655155455354,HW8 畫圖功能,"['ml100-2', 'boxplot', 'ml100-2-d08']",ai_tw,1,10,2019-07-16,17
0000016A4EF9B4CB0000000A6375706F795F72656C656173655155455354,Day008 範例檔無法執行,"['ml100-2', '語法', 'ml100-2-d08']",ai_tw,1,6,2019-07-16,17
0000016A4F012CA30000000B6375706F795F72656C656173655155455354,Day007HW Normalize function 不同寫法,"['ml100-2', 'normalize function', 'dataframe', 'ml100-2-d07']",ai_tw,1,12,2019-07-16,17
0000016A8733FC720000029B6375706F795F72656C656173655155455354,如何由圖形檢查可疑欄位,"['ml100-2', '資料異常', 'ml100-2-d06']",ai_tw,1,4,2019-07-16,17
0000016B16C19AB40000002B6375706F795F72656C656173655155455354,Day43 答案 63.2% 請問是怎麼算出來的?,"['day43', 'ml100-2', 'ml100-2-d43']",ai_tw,1,0,2019-07-16,17
0000016B8A716DE10000006F6375706F795F72656C656173655155455354,D61_課堂練習_圖片解釋,"['ml100-2', 'ml100-2-d61']",ai_tw,1,19,2019-07-16,17
0000016B949F9510000000B16375706F795F72656C656173655155455354,Day56_ANS,"['ml100-2', 'ml100-2-d56']",ai_tw,1,71,2019-07-16,17
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,25,2019-07-16,17
0000016BE96C53BB000000D76375706F795F72656C656173655155455354,D72 啟動函數,"['ml100-2', 'ml100-2-d72']",ai_tw,1,197,2019-07-16,17
0000016BEFDD0733000001086375706F795F72656C656173655155455354,請問一下講義中的 GDBT,"['ml100-2', 'ml100-2-d29']",ai_tw,1,10,2019-07-16,17
0000016BF3AEDB09000001186375706F795F72656C656173655155455354,python資料格式處理,[],ai_tw,1,1,2019-07-16,17
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,1,7,2019-07-16,17
0000016BF57212190000011C6375706F795F72656C656173655155455354,Day069的範例教材有誤,[],ai_tw,2,54,2019-07-16,17
0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],ai_tw,2,55,2019-07-16,17
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,2,54,2019-07-16,17
0000016B3B2F75D6000000526375706F795F72656C656173655155455354,投影片第八頁圖例問題,"['ml100-2', 'ml100-2-d50']",ai_tw,1,22,2019-07-16,18
0000016BC6ED42FF000000286375706F795F72656C656173655155455354,特徵具共線性問題,['ml100-2'],ai_tw,1,14,2019-07-16,18
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,1,29,2019-07-16,18
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,34,2019-07-16,18
0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",ai_tw,2,82,2019-07-16,18
0000016BF324B26B000001176375706F795F72656C656173655155455354,參考資料連結無法開啟,[],ai_tw,1,4,2019-07-16,18
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,16,2019-07-16,19
000001699E21836C000000B66375706F795F72656C656173655155455354,"請問下列程式中, 20次loss都沒有降低, 這樣的結果是正常的嗎?","['ml100', '模型', 'ml100-d76']",ai_tw,1,96,2019-07-16,20
0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,D39,"['ml100-2', 'ml100-2-d39']",ai_tw,1,1137,2019-07-16,20
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,33,2019-07-16,20
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,1,18,2019-07-16,20
0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,D39 Lasso & Ridge Regression,"['ml100-2', 'ml100-2-d39']",ai_tw,1,4,2019-07-16,20
0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",ai_tw,1,1343,2019-07-16,20
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,26,2019-07-16,20
0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",ai_tw,1,47,2019-07-16,20
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,3,44,2019-07-16,20
0000016BF324B26B000001176375706F795F72656C656173655155455354,參考資料連結無法開啟,[],ai_tw,1,6,2019-07-16,20
0000016A5A3CE53A000001636375706F795F72656C656173655155455354,github上傳成功但打不開,"['ml100-2', 'github', 'faq']",ai_tw,1,0,2019-07-16,21
0000016AE59941A40000021F6375706F795F72656C656173655155455354,Day 37,"['ml100-2', 'ml100-2-d37']",ai_tw,1,6,2019-07-16,21
0000016AE9219465000002336375706F795F72656C656173655155455354,Day 37  Logistic Regression問題,"['ml100-2', 'ml100-2-d37']",ai_tw,1,23,2019-07-16,21
0000016AF330800E000002696375706F795F72656C656173655155455354,D37 回歸模型 需要服從基本假設嗎,"['ml100-2', 'ml100-2-d37']",ai_tw,1,13,2019-07-16,21
0000016B16D430590000002D6375706F795F72656C656173655155455354,Day44 feature_importances_ 似乎有問題?,"['ml100-2', 'ml100-2-d44']",ai_tw,1,184,2019-07-16,21
0000016B18AD75AA0000003A6375706F795F72656C656173655155455354,Day44 調整隨機森林的樹量，但是出來的Accuuracy似乎都不會變,"['ml100-2', 'ml100-2-d44']",ai_tw,1,35,2019-07-16,21
0000016B1C53B01C000000486375706F795F72656C656173655155455354,Day44 Random Forest的OOB跟Accuracy,"['ml100-2', 'ml100-2-d44']",ai_tw,1,138,2019-07-16,21
0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,D39,"['ml100-2', 'ml100-2-d39']",ai_tw,1,0,2019-07-16,21
0000016B5AD226B2000001206375706F795F72656C656173655155455354,D50 No module named 'mlxtend',"['ml100-2', 'ml100-2-d50']",ai_tw,1,1562,2019-07-16,21
0000016B7A9236BE0000001B6375706F795F72656C656173655155455354,Day58 如何判斷2維均勻分布的分群效果?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,0,2019-07-16,21
0000016B8251D3EF000000336375706F795F72656C656173655155455354,程式碼?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,21,2019-07-16,21
0000016B82883BA1000000386375706F795F72656C656173655155455354,Day58 範例程式碼中的矩陣transformation,"['ml100-2', 'ml100-2-d58']",ai_tw,1,21,2019-07-16,21
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,1,24,2019-07-16,21
0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,D39 Lasso & Ridge Regression,"['ml100-2', 'ml100-2-d39']",ai_tw,1,1040,2019-07-16,21
0000016BD97F27A9000000876375706F795F72656C656173655155455354,Day071 各 loss function 的區別,"[' keras', 'loss', 'binary_crossentropy', 'categorical_crossentropy', 'ml100-2-d71', 'ml100-2']",ai_tw,1,32,2019-07-16,21
0000016BE96C53BB000000D76375706F795F72656C656173655155455354,D72 啟動函數,"['ml100-2', 'ml100-2-d72']",ai_tw,1,40,2019-07-16,21
0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,DAY 72,"['ml100-2', 'ml100-2-d72']",ai_tw,1,0,2019-07-16,21
0000016BF57212190000011C6375706F795F72656C656173655155455354,Day069的範例教材有誤,[],ai_tw,1,8,2019-07-16,21
0000016A3EA9C962000004156375706F795F72656C656173655155455354,DAY6 outlier 判斷,"['ml100-2', '教材內容', 'ml100-2-d06']",ai_tw,1,380,2019-07-16,22
0000016A8733FC720000029B6375706F795F72656C656173655155455354,如何由圖形檢查可疑欄位,"['ml100-2', '資料異常', 'ml100-2-d06']",ai_tw,1,10,2019-07-16,22
0000016AA9A3CE50000000EC6375706F795F72656C656173655155455354,Day3-2,"['ml100-2', 'ml100-2-d03']",ai_tw,1,0,2019-07-16,22
0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,D39,"['ml100-2', 'ml100-2-d39']",ai_tw,1,44,2019-07-16,22
0000016B96466482000000B26375706F795F72656C656173655155455354,關於046 train_test_split 的 test_size,"['ml100-2', 'ml100-2-d46']",ai_tw,1,35,2019-07-16,22
0000016B98F04420000000BC6375706F795F72656C656173655155455354,Day46 GradientBoostingClassifier,"['ml100-2', 'ml100-2-d46']",ai_tw,1,23,2019-07-16,22
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,414,2019-07-16,22
0000016B9E808D27000000CB6375706F795F72656C656173655155455354,請問老師 plt.clf()  plt.cla(),"['ml100-2', 'ml100-2-d59']",ai_tw,1,207,2019-07-16,22
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,0,2019-07-16,22
0000016BBFEF73FF0000000B6375706F795F72656C656173655155455354,安裝後執行import時無法找到cudart64_90.dll,"['ml100-2-d66', 'ml100-2']",ai_tw,2,380,2019-07-16,22
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,2,35,2019-07-16,22
0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,D39 Lasso & Ridge Regression,"['ml100-2', 'ml100-2-d39']",ai_tw,1,137,2019-07-16,22
0000016BD9657DF3000000856375706F795F72656C656173655155455354,Day73 解答2 問題,"['ml100-2', 'gradient descent', 'ml100-2-d73']",ai_tw,1,0,2019-07-16,22
0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,D73投影片的幾個問題,"['ml100-2', 'ml100-2-d73']",ai_tw,1,78,2019-07-16,22
0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",ai_tw,1,294,2019-07-16,22
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,70,2019-07-16,22
0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",ai_tw,1,0,2019-07-16,22
0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,DAY 72,"['ml100-2', 'ml100-2-d72']",ai_tw,2,68,2019-07-16,22
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,30,2019-07-16,22
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,1,123,2019-07-16,22
0000016A6A02FC88000003006375706F795F72656C656173655155455354,D3_hw2不知道要怎麼同時讀取五張圖片,"['ml100-2', 'append', 'ml100-2-d03']",ai_tw,3,999,2019-07-16,23
0000016A966D998E000003C86375706F795F72656C656173655155455354,D3-2開啟五張圖片,"['ml100-2', 'ml100-2-d03', '讀取圖片']",ai_tw,1,15,2019-07-16,23
0000016ADE95F717000001E56375706F795F72656C656173655155455354,數值與數值組合，若只是將自變數加減一個常數有意義嗎,"['ml100-2', 'ml100-2-d26']",ai_tw,1,96,2019-07-16,23
0000016B09383AF60000000D6375706F795F72656C656173655155455354,value_counts().sort_index().cumsum(),"['ml100-2', 'ml100-2-d06', 'value_counts()', 'sort_index()', 'cumsum()']",ai_tw,1,0,2019-07-16,23
0000016B47293E28000000AD6375706F795F72656C656173655155455354,Day49該如何blending可以給些提示嗎? 想好多天了,"['day49', ' 混合泛化預測檔', 'ml100-2-d49']",ai_tw,1,385,2019-07-16,23
0000016B89BAE540000000636375706F795F72656C656173655155455354,D60 example & HW 圖顯示不出,"['ml100-2', 'ml100-2-d60']",ai_tw,1,0,2019-07-16,23
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,0,2019-07-16,23
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,0,2019-07-16,23
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,25,2019-07-16,23
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,23,2019-07-16,23
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,45,2019-07-16,23
0000016BD231881D0000005F6375706F795F72656C656173655155455354,Day071的mse 公式定義?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,7,2019-07-16,23
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,1,77,2019-07-16,23
0000016BE96C53BB000000D76375706F795F72656C656173655155455354,D72 啟動函數,"['ml100-2', 'ml100-2-d72']",ai_tw,1,6,2019-07-16,23
0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",ai_tw,1,404,2019-07-16,23
0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",ai_tw,3,36,2019-07-16,23
0000016BEE587503000000FD6375706F795F72656C656173655155455354,Day070最後有個空間print()是什麼意思?,"['ml100-2-d70', 'ml100-2']",ai_tw,1,1549,2019-07-16,23
0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,DAY 72,"['ml100-2', 'ml100-2-d72']",ai_tw,1,18,2019-07-16,23
0000016BEFDD0733000001086375706F795F72656C656173655155455354,請問一下講義中的 GDBT,"['ml100-2', 'ml100-2-d29']",ai_tw,1,7,2019-07-16,23
0000016BF0D1EE870000010D6375706F795F72656C656173655155455354,train_test_split中的random state,"['ml100-2-d34', 'ml100-2']",ai_tw,1,4,2019-07-16,23
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,9,2019-07-16,23
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,1,18,2019-07-16,23
0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],ai_tw,1,9,2019-07-16,23
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,2,46,2019-07-16,23
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,1,98,2019-07-17,0
0000016BDEB338C20000009E6375706F795F72656C656173655155455354,Questions about Day74_Gradient Descent_Math.ipynb?,"['ml100-2', 'ml100-2-d74']",ai_tw,1,0,2019-07-17,0
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,3,23,2019-07-17,0
0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],ai_tw,2,365,2019-07-17,0
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,1,5,2019-07-17,0
0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",ai_tw,2,38,2019-07-17,1
0000016BE1B35860000000B66375706F795F72656C656173655155455354,Day075的sigmoid微分?,"['ml100-2', 'ml100-2-d75']",ai_tw,2,57,2019-07-17,1
0000016BE29FABAF000000B86375706F795F72656C656173655155455354,"""Age""和""Cabin""做群聚編碼，無法計算mode群聚編碼","['ml100-2-d27', 'ml100-2']",ai_tw,1,19,2019-07-17,1
0000016BE634EE1A000000C46375706F795F72656C656173655155455354,D75 back propagation,"['ml100-2', 'ml100-2-d75']",ai_tw,1,0,2019-07-17,1
0000016BEB1058E5000000E56375706F795F72656C656173655155455354,Day_067_教材小瑕疵,"['ml100', 'ml100-d67']",ai_tw,1,51,2019-07-17,1
0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",ai_tw,1,1015,2019-07-17,1
0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,34,2019-07-17,1
0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",ai_tw,1,166,2019-07-17,1
0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,DAY 72,"['ml100-2', 'ml100-2-d72']",ai_tw,2,225,2019-07-17,1
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,412,2019-07-17,1
0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",ai_tw,1,14,2019-07-17,1
0000016BF324B26B000001176375706F795F72656C656173655155455354,參考資料連結無法開啟,[],ai_tw,1,26,2019-07-17,1
0000016BF3AEDB09000001186375706F795F72656C656173655155455354,python資料格式處理,[],ai_tw,1,9,2019-07-17,1
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,1,29,2019-07-17,1
0000016BF57212190000011C6375706F795F72656C656173655155455354,Day069的範例教材有誤,[],ai_tw,3,52,2019-07-17,1
0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],ai_tw,3,16,2019-07-17,1
0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",ai_tw,1,685,2019-07-17,1
0000016BD9657DF3000000856375706F795F72656C656173655155455354,Day73 解答2 問題,"['ml100-2', 'gradient descent', 'ml100-2-d73']",ai_tw,1,120,2019-07-17,3
0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,D73投影片的幾個問題,"['ml100-2', 'ml100-2-d73']",ai_tw,1,391,2019-07-17,3
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,1,0,2019-07-17,5
0000016BDEB338C20000009E6375706F795F72656C656173655155455354,Questions about Day74_Gradient Descent_Math.ipynb?,"['ml100-2', 'ml100-2-d74']",ai_tw,1,0,2019-07-17,6
0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",ai_tw,1,15,2019-07-17,6
0000016AFA426BDA000002A06375706F795F72656C656173655155455354,Day 40 迴歸分析評估標準,"['ml100-2', 'ml100-2-d40']",ai_tw,1,55,2019-07-17,7
0000016BBFEF73FF0000000B6375706F795F72656C656173655155455354,安裝後執行import時無法找到cudart64_90.dll,"['ml100-2-d66', 'ml100-2']",ai_tw,1,0,2019-07-17,8
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,2,45,2019-07-17,8
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,42,2019-07-17,8
0000016BE964CD2D000000D66375706F795F72656C656173655155455354,D75 advanced 範例,"[' multiply', ' slope', ' update', 'ml100-2-d75', 'ml100-2']",ai_tw,1,922,2019-07-17,8
0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,Day 75的題意與提示?,"['ml100-2', 'ml100-2-d75']",ai_tw,1,132,2019-07-17,8
0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",ai_tw,1,112,2019-07-17,8
0000016B82883BA1000000386375706F795F72656C656173655155455354,Day58 範例程式碼中的矩陣transformation,"['ml100-2', 'ml100-2-d58']",ai_tw,3,719,2019-07-17,9
0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",ai_tw,1,68,2019-07-17,9
