qid,qtitle,qtags,assistid,pvnum,visitduration,logdate,loghour
0000016A6403DACA000002536375706F795F72656C656173655155455354,"HW6解答,看完還是有些疑惑","['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,39,2019-07-03,18
0000016A67802E82000002876375706F795F72656C656173655155455354,Day10範例作業疑問,"['ml100-2', '語法', 'ml100-2-d10']",ai_tw,1,283,2019-07-03,18
0000016A67EC50B00000028C6375706F795F72656C656173655155455354,Day005的幾個疑問,"['ml100-2', '直方圖', 'ml100-2-d05']",ai_tw,1,109,2019-07-03,18
0000016A684939EF000002A06375706F795F72656C656173655155455354,Day008-問題,"['ml100-2', '參數', 'ml100-2-d08']",ai_tw,1,82,2019-07-03,18
0000016A6849B56A000002A26375706F795F72656C656173655155455354,相關係數計算問題請教,"['ml100-2', 'memoryerror']",ai_tw,1,82,2019-07-03,18
0000016A684CEF57000002A36375706F795F72656C656173655155455354,相關係術問題請教,"['ml100-2', 'df.info()', 'ml100-2-d09']",ai_tw,1,11,2019-07-03,18
0000016B78FAEB95000000156375706F795F72656C656173655155455354,Axes3d.scatter,"['ml100-2', 'ml100-2-d55']",ai_tw,1,11,2019-07-03,18
0000016B8A716DE10000006F6375706F795F72656C656173655155455354,D61_課堂練習_圖片解釋,"['ml100-2', 'ml100-2-d61']",ai_tw,1,178,2019-07-03,18
0000016B8F1B60EA0000008C6375706F795F72656C656173655155455354,D61 繪圖的部份邏輯 ?,"['ml100-2', 'ml100-2-d61']",ai_tw,1,1,2019-07-03,18
0000016B9252A504000000A06375706F795F72656C656173655155455354,Day_061  tsn 和 資料視覺化部分,"['ml100-2', 'ml100-2-d61', '資料視覺化部分']",ai_tw,1,27,2019-07-03,18
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,2,9,2019-07-03,18
0000016B9E808D27000000CB6375706F795F72656C656173655155455354,請問老師 plt.clf()  plt.cla(),"['ml100-2', 'ml100-2-d59']",ai_tw,2,1244,2019-07-03,18
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,8,2019-07-03,18
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-03,18
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,2,35,2019-07-03,18
0000016BB1A6FC6B000001256375706F795F72656C656173655155455354,D59,"['ml100-2', 'ml100-2-d59']",ai_tw,2,7,2019-07-03,18
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,3,97,2019-07-03,18
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,2,12,2019-07-03,18
0000016A59F43DAC0000014F6375706F795F72656C656173655155455354,HW10 相關係數都很低,"['ml100-2', 'app_train', 'ml100-2-d10']",ai_tw,1,0,2019-07-03,19
0000016A6911121D000002BF6375706F795F72656C656173655155455354,Day006 Outlier判斷問題,"['ml100-2', 'outlier', 'ml100-2-d06']",ai_tw,1,34,2019-07-03,19
0000016A692A8105000002C96375706F795F72656C656173655155455354,Day_011 EDA的圖 要怎麼解釋 看不太懂,"['ml100-2', 'eda', 'ml100-2-d11']",ai_tw,1,29,2019-07-03,19
0000016A69367D05000002CE6375706F795F72656C656173655155455354,Day008,"['ml100-2', 'plt.legend()', 'ml100-2-d08']",ai_tw,1,45,2019-07-03,19
0000016A6936D1BC000002CF6375706F795F72656C656173655155455354,D6兩種繪圖方式區別,"['ml100-2', 'plt.boxplot', 'pandas', 'boxplot', 'ml100-2-d06']",ai_tw,1,31,2019-07-03,19
0000016A6939AADC000002D26375706F795F72656C656173655155455354,D7範例,"['ml100-2', 'describe', 'pandas', 'fqa', 'ml100-2-d07']",ai_tw,1,62,2019-07-03,19
0000016A696EA72A000002DF6375706F795F72656C656173655155455354,D4 ,"['ml100-2', '語法', 'ml100-2-d04']",ai_tw,1,0,2019-07-03,19
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,10,2019-07-03,19
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,19,2019-07-03,20
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,128,2019-07-03,20
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,73,2019-07-03,20
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,2,40,2019-07-03,20
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,2,16,2019-07-03,21
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,5,2019-07-03,21
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,2,2019-07-03,21
0000016BB02E6F39000001186375706F795F72656C656173655155455354,softmax() got an unexpected keyword argument ‘axis',['ml100-2'],ai_tw,1,16,2019-07-03,21
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,21,2019-07-03,21
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-03,21
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,1,2019-07-03,21
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,2,2019-07-03,22
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,2,4,2019-07-03,22
0000016A69B3846A000002ED6375706F795F72656C656173655155455354,D14範例程式碼詢問,"['ml100-2', 'plt.plot', 'ml100-2-d14']",ai_tw,1,0,2019-07-03,23
0000016A6BA7180D0000030E6375706F795F72656C656173655155455354,Day_014 針對TARGET==0和TARGET==1繪製KDE圖問題,"['ml100-2', 'displot', 'ml100-2-d14']",ai_tw,1,16,2019-07-03,23
0000016A838367EE0000026B6375706F795F72656C656173655155455354,Day_014_HW,"['ml100-2', 'ncols = nrows // 2', '語法', 'ml100-2-d14']",ai_tw,1,155,2019-07-03,23
0000016ABE6249E4000000D16375706F795F72656C656173655155455354,D14,"['ml100-2-d14', 'ml100-2']",ai_tw,1,93,2019-07-03,23
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,11,2019-07-03,23
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,1,16,2019-07-03,23
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,248,2019-07-03,23
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,1,5,2019-07-04,0
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,2,3,2019-07-04,0
0000016B7F419728000000286375706F795F72656C656173655155455354,時序性資料如何做 cross validation,['cross validation'],ai_tw,1,9,2019-07-04,9
0000016B88BBFEA3000000556375706F795F72656C656173655155455354,D30 到目前為止的一些問題,"['ml100-2-d30', 'ml100-2']",ai_tw,1,53,2019-07-04,9
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,8,2019-07-04,9
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,1,9,2019-07-04,9
0000016B40686FCD000000726375706F795F72656C656173655155455354,現在所有的課程都變成不公開?,[],ai_tw,1,5,2019-07-04,10
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,1,12,2019-07-04,10
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,6,2019-07-04,10
0000016BAD8038CB000001016375706F795F72656C656173655155455354,Day14_HW 將nan排除不畫圖,"['ml100-2-d14', 'ml100-2']",ai_tw,2,24,2019-07-04,10
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,3,2019-07-04,10
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,3,50,2019-07-04,10
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,2,8,2019-07-04,10
0000016ACBB437C30000014C6375706F795F72656C656173655155455354,"Day27,HW心得分享","['ml100-2', 'ml100-2-d27']",ai_tw,1,7,2019-07-04,11
0000016ADAC0A895000001D26375706F795F72656C656173655155455354,Day27 講義,"['ml100-2', 'ml100-2-d27']",ai_tw,1,12,2019-07-04,11
0000016BAD8038CB000001016375706F795F72656C656173655155455354,Day14_HW 將nan排除不畫圖,"['ml100-2-d14', 'ml100-2']",ai_tw,1,61,2019-07-04,11
0000016BB02D40F5000001176375706F795F72656C656173655155455354,D66.7z 解壓縮問題,"['ml100-2', 'ml100-2-d66']",ai_tw,3,62,2019-07-04,11
0000016BB0CD7B260000011E6375706F795F72656C656173655155455354,day8 如何根據組別為boxplot設定顏色？,"['boxplot color', 'group', 'ml100-2', 'ml100-2-d08']",ai_tw,1,14,2019-07-04,11
0000016BB1A6FC6B000001256375706F795F72656C656173655155455354,D59,"['ml100-2', 'ml100-2-d59']",ai_tw,1,10,2019-07-04,11
0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",ai_tw,1,10,2019-07-04,11
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,1,165,2019-07-04,11
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,2,745,2019-07-04,11
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-04,12
0000016BB02D40F5000001176375706F795F72656C656173655155455354,D66.7z 解壓縮問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,57,2019-07-04,12
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,2,9,2019-07-04,12
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,2,2019-07-04,12
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,2,19,2019-07-04,12
0000016A59BF6EB8000001416375706F795F72656C656173655155455354,Day8 明明已經複製教學的程式碼還是出錯,"['ml100-2', 'groupby', '語法', 'ml100-2-d08']",ai_tw,1,18,2019-07-04,13
0000016B74FF4A740000000C6375706F795F72656C656173655155455354,Day 59,"['ml100-2', 'ml100-2-d59']",ai_tw,1,129,2019-07-04,13
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,3,1626,2019-07-04,13
0000016ABAD74FC0000000A46375706F795F72656C656173655155455354,D28程式碼範例詢問,"['ml100-2', 'ml100-2-d28']",ai_tw,1,160,2019-07-04,14
0000016ABE6094FE000000D06375706F795F72656C656173655155455354,DAY_028_index用法,"['ml100-2', 'ml100-2-d28']",ai_tw,1,30,2019-07-04,14
0000016ACF8D11A0000001746375706F795F72656C656173655155455354,Day24 Feature Hashing,"['ml100-2', 'ml100-2-d24']",ai_tw,1,65,2019-07-04,14
0000016AD419293A000001996375706F795F72656C656173655155455354,D28 Heatmap問題,"['heatmap', 'ml100-2', 'ml100-2-d28']",ai_tw,1,11,2019-07-04,14
0000016ADAE4F484000001D56375706F795F72656C656173655155455354,Day28作業問題,"['ml100-2', 'ml100-2-d28']",ai_tw,2,166,2019-07-04,14
0000016B79F278A5000000176375706F795F72656C656173655155455354,d28程式碼,"['ml100-2', 'ml100-2-d28']",ai_tw,1,5,2019-07-04,14
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-04,14
0000016BB0CD7B260000011E6375706F795F72656C656173655155455354,day8 如何根據組別為boxplot設定顏色？,"['boxplot color', 'group', 'ml100-2', 'ml100-2-d08']",ai_tw,1,3,2019-07-04,14
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,1,9,2019-07-04,14
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,18,2019-07-04,14
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,1,0,2019-07-04,14
0000016AC94B3AD60000012B6375706F795F72656C656173655155455354,Day29HW 第二題,"['ml100-2', 'ml100-2-d29']",ai_tw,1,0,2019-07-04,15
0000016AD34FA13E000001946375706F795F72656C656173655155455354,Day29 特徵重要性的選取?,"['ml100-2-d29', 'ml100-2']",ai_tw,1,435,2019-07-04,15
0000016AD812C2B6000001C06375706F795F72656C656173655155455354,Day029的幾個疑問,"['ml100-2', 'ml100-2-d29']",ai_tw,1,187,2019-07-04,15
0000016AEAC800630000023C6375706F795F72656C656173655155455354,Day 029 作業,"['ml100-2', 'ml100-2-d29']",ai_tw,1,13,2019-07-04,15
0000016B2D579A9D000000176375706F795F72656C656173655155455354,Day48 請問Kaggle的Public set跟Private set的差異是什麼?,"['day48', 'ml100-2-d48']",ai_tw,1,18,2019-07-04,15
0000016B60382244000001456375706F795F72656C656173655155455354,AUC Score 大於0.85但是上傳到Kaggle只有0.67，屬正常嗎？,"['ml100-2', 'kaggle', '期中', '待回答']",ai_tw,1,353,2019-07-04,15
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,201,2019-07-04,15
0000016A697E21D7000002E36375706F795F72656C656173655155455354,Day002 找不到路徑,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,31,2019-07-04,16
0000016A69B3846A000002ED6375706F795F72656C656173655155455354,D14範例程式碼詢問,"['ml100-2', 'plt.plot', 'ml100-2-d14']",ai_tw,2,46,2019-07-04,16
0000016A69C84402000002F26375706F795F72656C656173655155455354,"D3_2, 如何將\t,\n分割","['ml100-2', '分割字串', 'ml100-2-d03']",ai_tw,1,26,2019-07-04,16
0000016A6A02FC88000003006375706F795F72656C656173655155455354,D3_hw2不知道要怎麼同時讀取五張圖片,"['ml100-2', 'append', 'ml100-2-d03']",ai_tw,1,49,2019-07-04,16
0000016A6BA7180D0000030E6375706F795F72656C656173655155455354,Day_014 針對TARGET==0和TARGET==1繪製KDE圖問題,"['ml100-2', 'displot', 'ml100-2-d14']",ai_tw,1,122,2019-07-04,16
0000016A6BA9E00E0000030F6375706F795F72656C656173655155455354,D11_繪圖前先排序 / 分組.....這部分較為不清楚用意,"['ml100-2', '語法', 'ml100-2-d11']",ai_tw,1,187,2019-07-04,16
0000016A6C1E88F1000003206375706F795F72656C656173655155455354,D11 自 20 到 70 歲，切 11 個點 (得到 10 組),"['ml100-2', '裝箱', 'bin', 'ml100-2-d11']",ai_tw,1,90,2019-07-04,16
0000016A6C3A959D000000036375706F795F72656C656173655155455354,Day01_Type Error,"['ml100-2', 'day1', 'type error']",ai_tw,1,30,2019-07-04,16
0000016A6D3DD505000000196375706F795F72656C656173655155455354,關於Day11 KDE(核密度函數),"['ml100-2', 'kde', 'ml100-2-d11']",ai_tw,1,121,2019-07-04,16
0000016A6E23C4640000002D6375706F795F72656C656173655155455354,Day 16 上傳 Kaggle 的問題,"['ml100-2', 'kaggle', 'ml100-2-d16']",ai_tw,1,18,2019-07-04,16
0000016A6E5DC95F000000336375706F795F72656C656173655155455354,D6程式問題,"['ml100-2', 'bot plot', 'ml100-2-d06']",ai_tw,1,15,2019-07-04,16
0000016A6E751763000000396375706F795F72656C656173655155455354,D03 第一題  隨機生成   問題,"['ml100-2', '隨機生成', 'ml100-2-d03']",ai_tw,1,62,2019-07-04,16
0000016A6EB4CE76000000466375706F795F72656C656173655155455354,關於Heatmap 及 PairPlot圖,"['ml100-2', 'heatmap\xa0', 'pairplot', 'ml100-2-d15']",ai_tw,1,35,2019-07-04,16
0000016A6EBA498C000000486375706F795F72656C656173655155455354,"D7 標準化(-1,1)問題","['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,21,2019-07-04,16
0000016A6F32D8240000005B6375706F795F72656C656173655155455354,D7 計算眾數的執行時間怪怪的,"['ml100-2', '設備', 'ml100-2-d07']",ai_tw,1,21,2019-07-04,16
0000016A6F38CAEB000000606375706F795F72656C656173655155455354,Day_004_column_data_type,"['ml100-2', '語法', 'ml100-2-d04']",ai_tw,1,203,2019-07-04,16
0000016A6F5FA535000000686375706F795F72656C656173655155455354,day5 資料轉換成圓餅圖,"['ml100-2', 'matplotlab', 'pandas', 'ml100-2-d05']",ai_tw,1,56,2019-07-04,16
0000016A7105F2BA000000766375706F795F72656C656173655155455354,D15程式碼詢問,"['ml100-2', '語法', 'ml100-2-d15']",ai_tw,1,269,2019-07-04,16
0000016A712824960000007A6375706F795F72656C656173655155455354,"Day14  ValueError: num must be 1 <= num <= 0, not 1 的意思?","['ml100-2', '語法', 'ml100-2-d14']",ai_tw,1,15,2019-07-04,16
0000016A7149D768000000806375706F795F72656C656173655155455354,About diag_sharey parameter in day 15 HW,"['ml100-2', 'diag_sharey', 'ml100-2-d15']",ai_tw,1,39,2019-07-04,16
0000016A716537EF000000846375706F795F72656C656173655155455354,TypeError: Image data cannot be converted to float,"['ml100-2', 'cv2 module', 'ml100-2-d03']",ai_tw,1,18,2019-07-04,16
0000016A716A686E000000876375706F795F72656C656173655155455354,Day_016範例程式執行Error,"['ml100-2', '語法', 'ml100-2-d16']",ai_tw,2,45,2019-07-04,16
0000016A71F2949B0000009A6375706F795F72656C656173655155455354,D16 CSV繳交問題,"['ml100-2', 'csv', 'ml100-2-d16']",ai_tw,1,57,2019-07-04,16
0000016A720E7F280000009E6375706F795F72656C656173655155455354,Day15 畫圖問題,"['ml100-2', 'headmap', 'ml100-2-d15']",ai_tw,1,154,2019-07-04,16
0000016A721B0B05000000A36375706F795F72656C656173655155455354,Day10 範例解答問題,"['ml100-2', 'scatter plot', 'ml100-2-d10']",ai_tw,1,22,2019-07-04,16
0000016A72492CFF000000AB6375706F795F72656C656173655155455354,Day 15 範例,"['ml100-2', 'sns.kdeplot', 'ml100-2-d15']",ai_tw,1,101,2019-07-04,16
0000016A72637ED7000000B16375706F795F72656C656173655155455354,D16上傳kaggle問題,"['ml100-2', 'kaggle', 'ml100-2-d16']",ai_tw,1,15,2019-07-04,16
0000016A7273291D000000B66375706F795F72656C656173655155455354,Day_013_HW,"['ml100-2', 'errorbar', '語法', 'ml100-2-d13']",ai_tw,1,53,2019-07-04,16
0000016A72B3B6EB000000CB6375706F795F72656C656173655155455354,Da6 question,"['ml100-2', 'dtypes.isin', '語法', 'ml100-2-d06']",ai_tw,1,148,2019-07-04,16
0000016A72D1143D000000D96375706F795F72656C656173655155455354,Day 004 Train the LabelEncoder ?,"['ml100-2', 'ml100-2-d04']",ai_tw,1,32,2019-07-04,16
0000016A72EDDF7D000000DE6375706F795F72656C656173655155455354,Day_016 訓練資料及測試資料的問題,"['ml100-2', 'train', 'validation set', 'ml100-2-d16']",ai_tw,1,48,2019-07-04,16
0000016A7310C8AF000000E26375706F795F72656C656173655155455354,想請問 是否還會有 再進階的課程呢？,"['ml100', 'fqa', '進階課程']",ai_tw,1,50,2019-07-04,16
0000016A73623AEE000000ED6375706F795F72656C656173655155455354,DAY003  NameError: name 'df' is not defined,"['ml100-2', 'df', 'ml100-2-d03']",ai_tw,1,15,2019-07-04,16
0000016A737EF578000000F86375706F795F72656C656173655155455354,如何分開dataframe中同一個欄位內的時間資料？,"['dataframe', 'split']",ai_tw,1,16,2019-07-04,16
0000016A739E7F76000001056375706F795F72656C656173655155455354,DAY 6 作業: not all arguments converted during string formatting ,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,21,2019-07-04,16
0000016A73A020F0000001086375706F795F72656C656173655155455354,DAY016 執行程式出現錯誤訊息,"['ml100-2', 'logisticregression', '語法', 'ml100-2-d16']",ai_tw,1,23,2019-07-04,16
0000016A73C0F0A9000001176375706F795F72656C656173655155455354,Day_006_HW,"['ml100-2', 'dtypes.isin', 'ml100-2-d06']",ai_tw,1,67,2019-07-04,16
0000016A73C8EE430000011A6375706F795F72656C656173655155455354,Day011,"['ml100-2', 'barplot', 'ml100-2-d11']",ai_tw,1,45,2019-07-04,16
0000016A73D396770000011C6375706F795F72656C656173655155455354,Day011-HW,"['ml100-2', '語法', 'ml100-2-d11']",ai_tw,1,305,2019-07-04,16
0000016B043972E0000002D26375706F795F72656C656173655155455354,"Day 36 HW, F1 & F2 Score","['ml100-2', 'ml100-2-d36']",ai_tw,1,27,2019-07-04,16
0000016B694BADD3000001686375706F795F72656C656173655155455354,關於MAE和ＭSE?,"['ml100-2', 'ml100-2-d36', 'day 36']",ai_tw,1,69,2019-07-04,16
0000016B894368FA000000596375706F795F72656C656173655155455354,D62畫圖未顯示？？,"['ml100-2', 'd62', 'ml100-2-d62']",ai_tw,1,0,2019-07-04,16
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,0,2019-07-04,16
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,688,2019-07-04,16
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,0,2019-07-04,16
0000016BB7596FF9000001476375706F795F72656C656173655155455354,Day13,"['ml100-2-d13', 'ml100-2']",ai_tw,1,268,2019-07-04,16
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,3,234,2019-07-04,16
0000016A9B3A11BC000000086375706F795F72656C656173655155455354,如何更新github檔案,"['github', 'ml100-2']",ai_tw,1,6,2019-07-04,17
0000016AD7987ADE000001BB6375706F795F72656C656173655155455354,Day_026_HW 準確度反而上升的結果解釋,"['ml100-2', ' 觀察結果', 'ml100-2-d26']",ai_tw,1,36,2019-07-04,17
0000016AF3652DA40000026E6375706F795F72656C656173655155455354,Day026 cannot convert the series to <class 'float'>問題,"['ml100-2-d26', 'ml100-2']",ai_tw,1,37,2019-07-04,17
0000016AFF008EFB000002B86375706F795F72656C656173655155455354,Day36 講義,"['ml100-2', 'ml100-2-d36']",ai_tw,1,131,2019-07-04,17
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,31,2019-07-04,17
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,53,2019-07-04,17
0000016BB7645826000001486375706F795F72656C656173655155455354,最後模型概述信息,"['ml100-2', 'ml100-2-d68']",ai_tw,1,0,2019-07-04,17
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,2,230,2019-07-04,17
0000016A69B3846A000002ED6375706F795F72656C656173655155455354,D14範例程式碼詢問,"['ml100-2', 'plt.plot', 'ml100-2-d14']",ai_tw,1,0,2019-07-04,18
0000016A838367EE0000026B6375706F795F72656C656173655155455354,Day_014_HW,"['ml100-2', 'ncols = nrows // 2', '語法', 'ml100-2-d14']",ai_tw,1,1389,2019-07-04,18
0000016AA73DFBD6000000D36375706F795F72656C656173655155455354,Day14程式碼,"['ml100-2', 'ml100-2-d14']",ai_tw,2,11,2019-07-04,18
0000016ABE6249E4000000D16375706F795F72656C656173655155455354,D14,"['ml100-2-d14', 'ml100-2']",ai_tw,2,52,2019-07-04,18
0000016AC39B237E000000FE6375706F795F72656C656173655155455354,Day14 Subplot問題 ,"['ml100-2', 'ml100-2-d14']",ai_tw,1,18,2019-07-04,18
0000016AC3CBC25A000001016375706F795F72656C656173655155455354,"Day14 將Nan轉成""Nothin""，下面的subplot程式就跑不出來了..","['ml100-2', 'ml100-2-d14']",ai_tw,2,54,2019-07-04,18
0000016B6B6B20FF000001726375706F795F72656C656173655155455354,LASSO&Ridge,"['ml100-2', 'ml100-2-d40', 'lasso&ridge']",ai_tw,1,21,2019-07-04,18
0000016B7531467B0000000E6375706F795F72656C656173655155455354,Day 41: 決策樹假設 & 分割條件,"['ml100-2', 'ml100-2-d41']",ai_tw,6,109,2019-07-04,18
0000016B89BAE540000000636375706F795F72656C656173655155455354,D60 example & HW 圖顯示不出,"['ml100-2', 'ml100-2-d60']",ai_tw,1,1085,2019-07-04,18
0000016B98F04420000000BC6375706F795F72656C656173655155455354,Day46 GradientBoostingClassifier,"['ml100-2', 'ml100-2-d46']",ai_tw,1,42,2019-07-04,18
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,82,2019-07-04,18
0000016BAD8038CB000001016375706F795F72656C656173655155455354,Day14_HW 將nan排除不畫圖,"['ml100-2-d14', 'ml100-2']",ai_tw,2,9,2019-07-04,18
0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",ai_tw,3,5,2019-07-04,18
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,12,2019-07-04,19
0000016BB02D40F5000001176375706F795F72656C656173655155455354,D66.7z 解壓縮問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,12,2019-07-04,19
