pagePath,assistid,qid,qtitle,qtags,avgsessionduration,pvnum,logdate
/qa/kwassist/ai_tw/0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,ai_tw,0000016BD70BA4B20000007C6375706F795F72656C656173655155455354,D39 Lasso & Ridge Regression,"['ml100-2', 'ml100-2-d39']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BD97F27A9000000876375706F795F72656C656173655155455354,ai_tw,0000016BD97F27A9000000876375706F795F72656C656173655155455354,Day071 各 loss function 的區別,"[' keras', 'loss', 'binary_crossentropy', 'categorical_crossentropy', 'ml100-2-d71', 'ml100-2']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BDB25A1090000008F6375706F795F72656C656173655155455354,ai_tw,0000016BDB25A1090000008F6375706F795F72656C656173655155455354,keras 模型架構,"['ml100-2', 'ml100-2-d68']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BDBFF0982000000936375706F795F72656C656173655155455354,ai_tw,0000016BDBFF0982000000936375706F795F72656C656173655155455354,Day24 HW,"['ml100-2', 'ml100-2-d24']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,ai_tw,0000016BDBFF4EFC000000946375706F795F72656C656173655155455354,D73投影片的幾個問題,"['ml100-2', 'ml100-2-d73']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BDEB338C20000009E6375706F795F72656C656173655155455354,ai_tw,0000016BDEB338C20000009E6375706F795F72656C656173655155455354,Questions about Day74_Gradient Descent_Math.ipynb?,"['ml100-2', 'ml100-2-d74']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BE0E7820E000000A76375706F795F72656C656173655155455354,ai_tw,0000016BE0E7820E000000A76375706F795F72656C656173655155455354,Day_075的教材誤放,[],0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,ai_tw,0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,day-69,"['ml100-2', 'ml100-2-d69']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BE1B35860000000B66375706F795F72656C656173655155455354,ai_tw,0000016BE1B35860000000B66375706F795F72656C656173655155455354,Day075的sigmoid微分?,"['ml100-2', 'ml100-2-d75']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BE528B217000000BC6375706F795F72656C656173655155455354,ai_tw,0000016BE528B217000000BC6375706F795F72656C656173655155455354,關於PDF 問題?,"['ml100-2', 'ml100-2-d75']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BE53DC2D9000000BE6375706F795F72656C656173655155455354,ai_tw,0000016BE53DC2D9000000BE6375706F795F72656C656173655155455354,Day075，PDF 第 13 頁和範例 python 檔不太了解,"['ml100-2', 'ml100-2-d75']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BE634EE1A000000C46375706F795F72656C656173655155455354,ai_tw,0000016BE634EE1A000000C46375706F795F72656C656173655155455354,D75 back propagation,"['ml100-2', 'ml100-2-d75']",0.0,4,2019-07-19
/qa/kwassist/ai_tw/0000016BE6E6E56B000000C96375706F795F72656C656173655155455354,ai_tw,0000016BE6E6E56B000000C96375706F795F72656C656173655155455354,DAY70,"['ml100-2', 'ml100-2-d70', ' normalize']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BE8719CDE000000D06375706F795F72656C656173655155455354,ai_tw,0000016BE8719CDE000000D06375706F795F72656C656173655155455354,D75 第九頁圖示,['ml100-2'],0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BE92BAC0C000000D56375706F795F72656C656173655155455354,ai_tw,0000016BE92BAC0C000000D56375706F795F72656C656173655155455354,D75 範例,"['ml100-2-d75', 'ml100-2']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BE964CD2D000000D66375706F795F72656C656173655155455354,ai_tw,0000016BE964CD2D000000D66375706F795F72656C656173655155455354,D75 advanced 範例,"[' multiply', ' slope', ' update', 'ml100-2-d75', 'ml100-2']",1766.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,ai_tw,0000016BEA18F9AF000000E06375706F795F72656C656173655155455354,Day 75的題意與提示?,"['ml100-2', 'ml100-2-d75']",1.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016BEA8FF825000000E26375706F795F72656C656173655155455354,ai_tw,0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BEB1058E5000000E56375706F795F72656C656173655155455354,ai_tw,0000016BEB1058E5000000E56375706F795F72656C656173655155455354,Day_067_教材小瑕疵,"['ml100', 'ml100-d67']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,ai_tw,0000016BEB8DD34E000000EA6375706F795F72656C656173655155455354,Day76 PDF 中 Batch sizes問題,"['ml100-2-d76', 'ml100-2']",0.0,3,2019-07-19
/qa/kwassist/ai_tw/0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,ai_tw,0000016BEBCCC5D1000000F06375706F795F72656C656173655155455354,tensorflow 安裝問題?,"['ml100-2', 'ml100-2-d66']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BEE1AF6CF000000F86375706F795F72656C656173655155455354,ai_tw,0000016BEE1AF6CF000000F86375706F795F72656C656173655155455354,Day75  直行橫列 還是 直列橫行 ?,"['ml100-2', 'ml100-2-d75']",0.0,4,2019-07-19
/qa/kwassist/ai_tw/0000016BEE54C030000000FC6375706F795F72656C656173655155455354,ai_tw,0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",0.0,4,2019-07-19
/qa/kwassist/ai_tw/0000016BEE587503000000FD6375706F795F72656C656173655155455354,ai_tw,0000016BEE587503000000FD6375706F795F72656C656173655155455354,Day070最後有個空間print()是什麼意思?,"['ml100-2-d70', 'ml100-2']",0.0,3,2019-07-19
/qa/kwassist/ai_tw/0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,ai_tw,0000016BEF7CB7F3000001066375706F795F72656C656173655155455354,DAY 72,"['ml100-2', 'ml100-2-d72']",0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BEFDD0733000001086375706F795F72656C656173655155455354,ai_tw,0000016BEFDD0733000001086375706F795F72656C656173655155455354,請問一下講義中的 GDBT,"['ml100-2', 'ml100-2-d29']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BF0D1EE870000010D6375706F795F72656C656173655155455354,ai_tw,0000016BF0D1EE870000010D6375706F795F72656C656173655155455354,train_test_split中的random state,"['ml100-2-d34', 'ml100-2']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BF101C52C000001126375706F795F72656C656173655155455354,ai_tw,0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",321.6666666666667,8,2019-07-19
/qa/kwassist/ai_tw/0000016BF117C536000001166375706F795F72656C656173655155455354,ai_tw,0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",11.0,3,2019-07-19
/qa/kwassist/ai_tw/0000016BF3AEDB09000001186375706F795F72656C656173655155455354,ai_tw,0000016BF3AEDB09000001186375706F795F72656C656173655155455354,python資料格式處理,[],0.0,2,2019-07-19
/qa/kwassist/ai_tw/0000016BF5245E110000011A6375706F795F72656C656173655155455354,ai_tw,0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",0.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016BF81942460000012D6375706F795F72656C656173655155455354,ai_tw,0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BF9B24464000001366375706F795F72656C656173655155455354,ai_tw,0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",0.0,4,2019-07-19
/qa/kwassist/ai_tw/0000016BFD664F30000001426375706F795F72656C656173655155455354,ai_tw,0000016BFD664F30000001426375706F795F72656C656173655155455354,看不懂  =\ 這個是什麼意思,"['ml100-2', 'ml100-2-d56']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,ai_tw,0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,Day077練習範例無法執行,"['ml100-2', 'ml100-2-d77']",0.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016BFE958378000001486375706F795F72656C656173655155455354,ai_tw,0000016BFE958378000001486375706F795F72656C656173655155455354,d38 wine 問題,"['ml100-2-d38', 'ml100-2']",0.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016BFF795D830000014A6375706F795F72656C656173655155455354,ai_tw,0000016BFF795D830000014A6375706F795F72656C656173655155455354,TF-IDFVectorizer的值為什麼介於0到1？為什麼能拿來用在餘弦相似度計算會加速？,"['python', 'scikit-learn', '推薦系統']",0.0,1,2019-07-19
/qa/kwassist/ai_tw/0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,ai_tw,0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,Day077、078的例子overfitting的問題,"['ml100-2', 'ml100-2-d77', 'ml100-2-d78']",1.0,8,2019-07-19
/qa/kwassist/ai_tw/0000016C01E77118000001546375706F795F72656C656173655155455354,ai_tw,0000016C01E77118000001546375706F795F72656C656173655155455354,Day63~Day68關於類神經網路NN及Keras的參考資料,"['ml100-2', 'ml100-2-d63']",512.0,13,2019-07-19
/qa/kwassist/ai_tw/0000016C02DF3F78000001566375706F795F72656C656173655155455354,ai_tw,0000016C02DF3F78000001566375706F795F72656C656173655155455354,MinMaxScaler  無法處理 dim >2,"['ml100-2', 'ml100-2-d78']",0.0,3,2019-07-19
/qa/kwassist/ai_tw/0000016C038A0379000001586375706F795F72656C656173655155455354,ai_tw,0000016C038A0379000001586375706F795F72656C656173655155455354,"[""CUDA_VISIBLE_DEVICES""]=""0"" 沒有使用到GPU?","['ml100-2', 'ml100-2-d78']",0.0,9,2019-07-19
/qa/kwassist/ai_tw/0000016C044F75710000015B6375706F795F72656C656173655155455354,ai_tw,0000016C044F75710000015B6375706F795F72656C656173655155455354,"Expected 'uid' column to be of type 'String', but was 'Int32'?",['ml100-2'],828.0,4,2019-07-19
/qa/kwassist/ai_tw/0000016C0468C6B70000015D6375706F795F72656C656173655155455354,ai_tw,0000016C0468C6B70000015D6375706F795F72656C656173655155455354,61中檢查對象這段的code 看不太懂麻煩幫忙解答下 感謝,"['ml100-2', 'ml100-2-d61']",0.0,9,2019-07-19
/qa/kwassist/ai_tw/0000016C05802498000001646375706F795F72656C656173655155455354,ai_tw,0000016C05802498000001646375706F795F72656C656173655155455354,請教老師處理圖片,[],0.0,7,2019-07-19
/qa/kwassist/ai_tw/0000016C07E148CF000001686375706F795F72656C656173655155455354,ai_tw,0000016C07E148CF000001686375706F795F72656C656173655155455354,想請問D28投影片中提到的特徵穩定性是什麼意思呢,"['ml100-2', 'ml100-2-d28']",0.0,5,2019-07-19
/qa/kwassist/ai_tw/0000016831F56DE8000001426375706F795F72656C656173655155455354,ai_tw,0000016831F56DE8000001426375706F795F72656C656173655155455354,如何判斷均勻分布或是常態分佈?,"['ml100', '均勻分布', '常態分布', 'ml100-d19']",0.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016840A119AD000000396375706F795F72656C656173655155455354,ai_tw,0000016840A119AD000000396375706F795F72656C656173655155455354,"請問除了領域知識以外, 有什麼方式可以協助判斷是否該使用對數去偏(log1p)?","['ml100', '偏態', '對數去偏', 'ml100-d21']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016840FFF4DA0000003C6375706F795F72656C656173655155455354,ai_tw,0000016840FFF4DA0000003C6375706F795F72656C656173655155455354,下列程式中文字似乎有誤?,"['ml100', 'faq', '教材內容', 'ml100-d22']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016913F2664C000001966375706F795F72656C656173655155455354,ai_tw,0000016913F2664C000001966375706F795F72656C656173655155455354,"為何下列程式中, 要刪除最後一個特徵值呢?","['ml100', 'feature selection', 'ml100-d28']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/000001696AC2E85D000000146375706F795F72656C656173655155455354,ai_tw,000001696AC2E85D000000146375706F795F72656C656173655155455354,請問是否提供期中考解答呢?,"['ml100', '教材內容', 'kaggle']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A2B4704720000009D6375706F795F72656C656173655155455354,ai_tw,0000016A2B4704720000009D6375706F795F72656C656173655155455354,作業如何繳交,"['ml100-2', '教材內容', '作業繳交']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A3B49E681000003AC6375706F795F72656C656173655155455354,ai_tw,0000016A3B49E681000003AC6375706F795F72656C656173655155455354,HW6 - 1,"['ml100-2', '語法', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A3E8F89D80000040C6375706F795F72656C656173655155455354,ai_tw,0000016A3E8F89D80000040C6375706F795F72656C656173655155455354,Day006 HW step2:#繪製 Empirical Cumulative Density Plot (ECDF),"['ml100-2', 'ecdf', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A40E5A713000004CF6375706F795F72656C656173655155455354,ai_tw,0000016A40E5A713000004CF6375706F795F72656C656173655155455354,Day006 HW,"['ml100-2', 'ecdf', 'ml100-2-d06']",1.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016A44A73A10000005406375706F795F72656C656173655155455354,ai_tw,0000016A44A73A10000005406375706F795F72656C656173655155455354,D6範例程式碼提問,"['ml100-2', 'dataframe', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A45B58D75000005986375706F795F72656C656173655155455354,ai_tw,0000016A45B58D75000005986375706F795F72656C656173655155455354,Day006_HW ECDF的算法,"['ml100-2', 'ecdf', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A4EBAD910000000046375706F795F72656C656173655155455354,ai_tw,0000016A4EBAD910000000046375706F795F72656C656173655155455354,HW8 畫圖功能,"['ml100-2', 'boxplot', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A55772A15000000D76375706F795F72656C656173655155455354,ai_tw,0000016A55772A15000000D76375706F795F72656C656173655155455354,Day 10 Day 11,"['ml100-2', '語法', 'ml100-2-d10', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A571928F0000000E86375706F795F72656C656173655155455354,ai_tw,0000016A571928F0000000E86375706F795F72656C656173655155455354,Day_008 常用的 DataFrame 操作,"['ml100-2', 'd.pivot', 'pd.melt', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A59F7D3AB000001516375706F795F72656C656173655155455354,ai_tw,0000016A59F7D3AB000001516375706F795F72656C656173655155455354,D11範例程式碼詢問,"['ml100-2', 'legend', '語法', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A5DD3DCD5000001A26375706F795F72656C656173655155455354,ai_tw,0000016A5DD3DCD5000001A26375706F795F72656C656173655155455354,Day 11 HW question,"['ml100-2', '語法', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A5EA70ECE000001B86375706F795F72656C656173655155455354,ai_tw,0000016A5EA70ECE000001B86375706F795F72656C656173655155455354,"關於Ｄａｙ６　作業, pd.loc 語法","['ml100-2', 'pd.loc', 'ml100-2-d06']",2477.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016A61F54FE0000001FB6375706F795F72656C656173655155455354,ai_tw,0000016A61F54FE0000001FB6375706F795F72656C656173655155455354,D8,"['ml100-2', 'z-score', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A63C44707000002446375706F795F72656C656173655155455354,ai_tw,0000016A63C44707000002446375706F795F72656C656173655155455354,D11 程式碼卡住,"['ml100-2', '迴圈', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A684CEF57000002A36375706F795F72656C656173655155455354,ai_tw,0000016A684CEF57000002A36375706F795F72656C656173655155455354,相關係術問題請教,"['ml100-2', 'df.info()', 'ml100-2-d09']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A692A8105000002C96375706F795F72656C656173655155455354,ai_tw,0000016A692A8105000002C96375706F795F72656C656173655155455354,Day_011 EDA的圖 要怎麼解釋 看不太懂,"['ml100-2', 'eda', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A6BA9E00E0000030F6375706F795F72656C656173655155455354,ai_tw,0000016A6BA9E00E0000030F6375706F795F72656C656173655155455354,D11_繪圖前先排序 / 分組.....這部分較為不清楚用意,"['ml100-2', '語法', 'ml100-2-d11']",0.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016A6D3DD505000000196375706F795F72656C656173655155455354,ai_tw,0000016A6D3DD505000000196375706F795F72656C656173655155455354,關於Day11 KDE(核密度函數),"['ml100-2', 'kde', 'ml100-2-d11']",0.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016A6E5DC95F000000336375706F795F72656C656173655155455354,ai_tw,0000016A6E5DC95F000000336375706F795F72656C656173655155455354,D6程式問題,"['ml100-2', 'bot plot', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A73A020F0000001086375706F795F72656C656173655155455354,ai_tw,0000016A73A020F0000001086375706F795F72656C656173655155455354,DAY016 執行程式出現錯誤訊息,"['ml100-2', 'logisticregression', '語法', 'ml100-2-d16']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A73C8EE430000011A6375706F795F72656C656173655155455354,ai_tw,0000016A73C8EE430000011A6375706F795F72656C656173655155455354,Day011,"['ml100-2', 'barplot', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A73D396770000011C6375706F795F72656C656173655155455354,ai_tw,0000016A73D396770000011C6375706F795F72656C656173655155455354,Day011-HW,"['ml100-2', '語法', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A7C91C821000001E76375706F795F72656C656173655155455354,ai_tw,0000016A7C91C821000001E76375706F795F72656C656173655155455354,Day16 回歸模型預測結果 infinity 跑不出來的問題,"['ml100-2', 'infinity', 'ml100-2-d16']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A884E150D000002C96375706F795F72656C656173655155455354,ai_tw,0000016A884E150D000002C96375706F795F72656C656173655155455354,HW16求救....mayday!mayday!,"['ml100-2', 'scikit-learn', 'preprocessing', 'ml100-2-d16']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A8FBB4EA60000034D6375706F795F72656C656173655155455354,ai_tw,0000016A8FBB4EA60000034D6375706F795F72656C656173655155455354,D6 cdf繪圖問題,"['ml100-2', 'cdf', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A99DC90D0000004086375706F795F72656C656173655155455354,ai_tw,0000016A99DC90D0000004086375706F795F72656C656173655155455354,Day006 最後loc,"['ml100-2', 'ml100-2-d06']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A9CCF90370000001A6375706F795F72656C656173655155455354,ai_tw,0000016A9CCF90370000001A6375706F795F72656C656173655155455354,d8-1,"['ml100-2', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016A9D038A02000000286375706F795F72656C656173655155455354,ai_tw,0000016A9D038A02000000286375706F795F72656C656173655155455354,D18作業,"['ml100-2', 'ml100-2-d18']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AA5B00698000000B56375706F795F72656C656173655155455354,ai_tw,0000016AA5B00698000000B56375706F795F72656C656173655155455354,Day8 HW,"['ml100-2', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AA8F8DEC0000000E36375706F795F72656C656173655155455354,ai_tw,0000016AA8F8DEC0000000E36375706F795F72656C656173655155455354,Day 8 Pandas cut 定義 labels,"['ml100-2', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AAC66B5360000010F6375706F795F72656C656173655155455354,ai_tw,0000016AAC66B5360000010F6375706F795F72656C656173655155455354,#Day_018,"['ml100-2', 'ml100-2-d18']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AAFC429F50000000D6375706F795F72656C656173655155455354,ai_tw,0000016AAFC429F50000000D6375706F795F72656C656173655155455354,day8 作業第一小題,"['ml100-2', 'ml100-2-d08']",0.0,2,2019-07-20
/qa/kwassist/ai_tw/0000016AAFD43A0B0000000F6375706F795F72656C656173655155455354,ai_tw,0000016AAFD43A0B0000000F6375706F795F72656C656173655155455354,day8 inner & outer區別,"['ml100-2', 'ml100-2-d08']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AB91059860000008F6375706F795F72656C656173655155455354,ai_tw,0000016AB91059860000008F6375706F795F72656C656173655155455354,D11# 繪圖前先排序 / 分組,"['ml100-2', 'ml100-2-d11']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AB91E8800000000906375706F795F72656C656173655155455354,ai_tw,0000016AB91E8800000000906375706F795F72656C656173655155455354,D11 最後繪圖,"['ml100-2-d11', 'ml100-2']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AC91E1333000001276375706F795F72656C656173655155455354,ai_tw,0000016AC91E1333000001276375706F795F72656C656173655155455354,Day 18 的五種資料類型是指哪五種？,"['ml100-2', 'ml100-2-d18']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016ACF2A94E5000001686375706F795F72656C656173655155455354,ai_tw,0000016ACF2A94E5000001686375706F795F72656C656173655155455354,Day016 問題,"['ml100-2', 'ml100-2-d16']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AD4802F3A000001A06375706F795F72656C656173655155455354,ai_tw,0000016AD4802F3A000001A06375706F795F72656C656173655155455354,D17 非結構化資料的特徵工程,"['ml100-2', 'ml100-2-d17', '教材內容', '特徵工程']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016ADE95F717000001E56375706F795F72656C656173655155455354,ai_tw,0000016ADE95F717000001E56375706F795F72656C656173655155455354,數值與數值組合，若只是將自變數加減一個常數有意義嗎,"['ml100-2', 'ml100-2-d26']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016ADEF4A763000001EE6375706F795F72656C656173655155455354,ai_tw,0000016ADEF4A763000001EE6375706F795F72656C656173655155455354,D6  看過前面問答但還是不太懂 dtype_select = [ ],"['ml100-2-d06', 'ml100-2']",1219.0,0,2019-07-20
/qa/kwassist/ai_tw/0000016ADF62B84A000001EF6375706F795F72656C656173655155455354,ai_tw,0000016ADF62B84A000001EF6375706F795F72656C656173655155455354,DAY19 問題,"['ml100-2-d19', 'ml100-2']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AFA426BDA000002A06375706F795F72656C656173655155455354,ai_tw,0000016AFA426BDA000002A06375706F795F72656C656173655155455354,Day 40 迴歸分析評估標準,"['ml100-2', 'ml100-2-d40']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016AFB5AB3FF000002A16375706F795F72656C656173655155455354,ai_tw,0000016AFB5AB3FF000002A16375706F795F72656C656173655155455354,樹狀模型,"['ml100-2', 'ml100-2-d19']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B09383AF60000000D6375706F795F72656C656173655155455354,ai_tw,0000016B09383AF60000000D6375706F795F72656C656173655155455354,value_counts().sort_index().cumsum(),"['ml100-2', 'ml100-2-d06', 'value_counts()', 'sort_index()', 'cumsum()']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B16D430590000002D6375706F795F72656C656173655155455354,ai_tw,0000016B16D430590000002D6375706F795F72656C656173655155455354,Day44 feature_importances_ 似乎有問題?,"['ml100-2', 'ml100-2-d44']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B1C53B01C000000486375706F795F72656C656173655155455354,ai_tw,0000016B1C53B01C000000486375706F795F72656C656173655155455354,Day44 Random Forest的OOB跟Accuracy,"['ml100-2', 'ml100-2-d44']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,ai_tw,0000016B1D4E533F0000004B6375706F795F72656C656173655155455354,D39,"['ml100-2', 'ml100-2-d39']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B28310E27000000086375706F795F72656C656173655155455354,ai_tw,0000016B28310E27000000086375706F795F72656C656173655155455354,Day028 作業問題,"['ml100-2-d28', 'ml100-2']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B3CC02425000000576375706F795F72656C656173655155455354,ai_tw,0000016B3CC02425000000576375706F795F72656C656173655155455354,Day48,"['ml100-2', 'ml100-2-d48']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B4AD805F4000000C66375706F795F72656C656173655155455354,ai_tw,0000016B4AD805F4000000C66375706F795F72656C656173655155455354,補值使用眾數,['ml100-2-d19'],0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B56C8A9ED000001036375706F795F72656C656173655155455354,ai_tw,0000016B56C8A9ED000001036375706F795F72656C656173655155455354,day-42,"['ml100-2', 'ml100-2-d42']",215.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B59A0D4650000010F6375706F795F72656C656173655155455354,ai_tw,0000016B59A0D4650000010F6375706F795F72656C656173655155455354,D17 類別型欄位補缺 'None'的疑問??,"['ml100-2', 'ml100-2-d17']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B5AD226B2000001206375706F795F72656C656173655155455354,ai_tw,0000016B5AD226B2000001206375706F795F72656C656173655155455354,D50 No module named 'mlxtend',"['ml100-2', 'ml100-2-d50']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B5FAA022D0000013B6375706F795F72656C656173655155455354,ai_tw,0000016B5FAA022D0000013B6375706F795F72656C656173655155455354,期中考的資料庫是哪個國家?,['ml100-2'],0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B5FD8E4550000013E6375706F795F72656C656173655155455354,ai_tw,0000016B5FD8E4550000013E6375706F795F72656C656173655155455354,下載訓練用的資料?,['ml100-2'],0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B60382244000001456375706F795F72656C656173655155455354,ai_tw,0000016B60382244000001456375706F795F72656C656173655155455354,AUC Score 大於0.85但是上傳到Kaggle只有0.67，屬正常嗎？,"['ml100-2', 'kaggle', '期中', '待回答']",0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B60FC44140000014B6375706F795F72656C656173655155455354,ai_tw,0000016B60FC44140000014B6375706F795F72656C656173655155455354,Kaggle的public和private的差別是?,['Kaggle'],0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B64B850470000015A6375706F795F72656C656173655155455354,ai_tw,0000016B64B850470000015A6375706F795F72656C656173655155455354,Chrome 不能再submit Kaggle,['ml100-2'],0.0,1,2019-07-20
/qa/kwassist/ai_tw/0000016B65BCB1E8000001606375706F795F72656C656173655155455354,ai_tw,0000016B65BCB1E8000001606375706F795F72656C656173655155455354,D028 語法問題,"['ml100-2', 'ml100-2-d28']",2059.0,2,2019-07-20
